animal,images,scientific_names,common_names,statusLabel
http://www.wikidata.org/entity/Q4667900,http://commons.wikimedia.org/wiki/Special:FilePath/Aptychotrema%20timorensis%20csiro.jpg,Aptychotrema timorensis,Spotted Shovelnose Ray,Vulnerable
http://www.wikidata.org/entity/Q4667996,http://commons.wikimedia.org/wiki/Special:FilePath/F%20de%20Castelnau-poissonsPl49.jpg,Rioraja agassizii,"Rio skate, Rio Skate",Vulnerable
http://www.wikidata.org/entity/Q4668354,http://commons.wikimedia.org/wiki/Special:FilePath/Chiricahua%20leopard%20frog%2001.jpg,Lithobates chiricahuensis,Chiricahua Leopard Frog,Vulnerable
http://www.wikidata.org/entity/Q4668667,http://commons.wikimedia.org/wiki/Special:FilePath/Narke%20japonica.jpg,Narke japonica,Japanese electric ray,Vulnerable
http://www.wikidata.org/entity/Q4668730,http://commons.wikimedia.org/wiki/Special:FilePath/Urolophus%20sufflavus%20Whitley%2C%201929%201632957687.jpg,Urolophus sufflavus,Yellowback Stingaree,Vulnerable
http://www.wikidata.org/entity/Q4673972,http://commons.wikimedia.org/wiki/Special:FilePath/A%20splendens.jpg,Achyranthes splendens,"Achyranthes, Chaff flower, Round-leaf chaff flower, Round-leaved chaff flower, Maui chaff flower, Maui Chaff Flower, Round chaff flower, Round Chaff Flower, Round-leaf Chaff Flower, Round-leaved Chaff Flower",Vulnerable
http://www.wikidata.org/entity/Q4682049,http://commons.wikimedia.org/wiki/Special:FilePath/Allobates%20fratisenescus.jpg,Allobates fratisenescus,Mera rocket frog,Vulnerable
http://www.wikidata.org/entity/Q4687164,http://commons.wikimedia.org/wiki/Special:FilePath/Aechmea%20biflora%20HabitusInflorescence%20BotGardBln0806.jpg,Aechmea biflora,Bromeliad,Vulnerable
http://www.wikidata.org/entity/Q4688551,http://commons.wikimedia.org/wiki/Special:FilePath/Aesculus%20wangii%20-%20Kunming%20Botanical%20Garden%20-%20DSC02928.JPG,Aesculus wangii,Horse chestnut,Vulnerable
http://www.wikidata.org/entity/Q4753557,http://commons.wikimedia.org/wiki/Special:FilePath/Euand.jpg,Euploea andamanensis,"Andaman crow, Andaman Crow",Vulnerable
http://www.wikidata.org/entity/Q4844744,http://commons.wikimedia.org/wiki/Special:FilePath/Liolaemus%20occipitalis%20-%20PNM%20Dunas%20da%20Lagoa%20da%20Concei%C3%A7%C3%A3o%202.jpg,Liolaemus occipitalis,Skull tree iguana,Vulnerable
http://www.wikidata.org/entity/Q4847470,http://commons.wikimedia.org/wiki/Special:FilePath/Grylloblatta%20chirurgica.jpg,Grylloblatta chirurgica,"Mount St Helens' Grylloblattid, Mount St. Helens' Grylloblattid",Vulnerable
http://www.wikidata.org/entity/Q4847639,http://commons.wikimedia.org/wiki/Special:FilePath/Haemulon%20striatum%20-%20pone.0010676.g094.png,Hephaestus obtusifrons,Striped Grunter,Vulnerable
http://www.wikidata.org/entity/Q4847642,http://commons.wikimedia.org/wiki/Special:FilePath/Elassoma%20okatie.jpg,Elassoma okatie,"Bluebarred pygmy sunfish, Bluebarred Pygmy Sunfish",Vulnerable
http://www.wikidata.org/entity/Q4847651,http://commons.wikimedia.org/wiki/Special:FilePath/Chalepoxenus%20muellerianus%20casent0101880%20profile%201.jpg,Chalepoxenus muellerianus,Slave-making ant,Vulnerable
http://www.wikidata.org/entity/Q4847656,http://commons.wikimedia.org/wiki/Special:FilePath/FMIB%2036128%20Therapon%20trimaculatus.jpeg,Hephaestus trimaculatus,Threespot Grunter,Vulnerable
http://www.wikidata.org/entity/Q4847665,http://commons.wikimedia.org/wiki/Special:FilePath/Formica%20dirksi%20casent0105596%20profile%201.jpg,Formica dirksi,Ant,Vulnerable
http://www.wikidata.org/entity/Q4847774,http://commons.wikimedia.org/wiki/Special:FilePath/Formica%20talbotae%20casent0103454%20profile%201.jpg,Formica talbotae,Ant,Vulnerable
http://www.wikidata.org/entity/Q4847824,http://commons.wikimedia.org/wiki/Special:FilePath/Uncompahgre%20fritillary%20butterfly%20%2842776185535%29.jpg,Boloria acrocnema,Uncompahgre fritillary butterfly,Vulnerable
http://www.wikidata.org/entity/Q4851295,http://commons.wikimedia.org/wiki/Special:FilePath/Allocrangonyxpelucidus2.jpg,Allocrangonyx pellucidus,"Oklahoma cave amphipod, Oklahoma Cave Amphipod",Vulnerable
http://www.wikidata.org/entity/Q4856700,http://commons.wikimedia.org/wiki/Special:FilePath/Banksia%20scabrella%20flwr%20windfarm%20email.jpg,Banksia scabrella,Burma road banksia,Vulnerable
http://www.wikidata.org/entity/Q4861606,http://commons.wikimedia.org/wiki/Special:FilePath/Melanotaenia%20papuae.jpg,Melanotaenia papuae,Papuan Rainbowfish,Vulnerable
http://www.wikidata.org/entity/Q4861617,http://commons.wikimedia.org/wiki/Special:FilePath/Melanotaenia%20pygmaea%20female.png,Melanotaenia pygmaea,Pygmy Rainbowfish,Vulnerable
http://www.wikidata.org/entity/Q4861794,http://commons.wikimedia.org/wiki/Special:FilePath/Regenbogenfisch%20im%20Zooaquarium%20Berlin.jpg,Melanotaenia herbertaxelrodi,Lake Tebera Rainbowfish,Vulnerable
http://www.wikidata.org/entity/Q4878531,http://commons.wikimedia.org/wiki/Special:FilePath/Beccariophoenix.jpg,Beccariophoenix madagascariensis,Manarano palm,Vulnerable
http://www.wikidata.org/entity/Q4904103,http://commons.wikimedia.org/wiki/Special:FilePath/Bidens%20campylotheca%20subsp.%20campylotheca%20%284736551463%29.jpg,Bidens campylotheca,"Ko`oko`olau, Koko`olau, viper beggarticks",Vulnerable
http://www.wikidata.org/entity/Q4904105,http://commons.wikimedia.org/wiki/Special:FilePath/Starr-110827-8413-Bidens%20conjuncta-habit-Waihee%20Ridge%20Trail-Maui%20%2824473144374%29.jpg,Bidens conjuncta,"Koko'olau, bog beggarticks",Vulnerable
http://www.wikidata.org/entity/Q4911433,http://commons.wikimedia.org/wiki/Special:FilePath/Nepenthes%20argentii%20ASR%20062007%20mt%20guitingguiting%20sibuyan.jpg,Nepenthes argentii,Pitcher plant,Vulnerable
http://www.wikidata.org/entity/Q4911786,http://commons.wikimedia.org/wiki/Special:FilePath/Nepenthes%20halmahera%20herbarium%20specimen.jpg,Nepenthes danseri,Pitcher plant,Vulnerable
http://www.wikidata.org/entity/Q4930143,http://commons.wikimedia.org/wiki/Special:FilePath/Fontigens%20antroecetes%20%2810.3897-subtbiol.43.87277%29%20Figure%202.jpg,Fontigens antroecetes,Missouri Cavesnail,Vulnerable
http://www.wikidata.org/entity/Q4930320,http://commons.wikimedia.org/wiki/Special:FilePath/Male%20bluegill%20bully%20%28Gobiomorphus%20hubbsi%29.%20Photo%20by%20Stella%20McQueen.png,Gobiomorphus hubbsi,Bluegill Bully,Vulnerable
http://www.wikidata.org/entity/Q4935793,http://commons.wikimedia.org/wiki/Special:FilePath/Bobea%20sandwicensis.jpg,Bobea sandwicensis,Hawai'i dogweed,Vulnerable
http://www.wikidata.org/entity/Q4953446,http://commons.wikimedia.org/wiki/Special:FilePath/Senecio%20huntii%20by%20Ferdinand%20von%20Mueller.jpg,Brachyglottis huntii,Chatham Island Christmas tree,Vulnerable
http://www.wikidata.org/entity/Q3952039,http://commons.wikimedia.org/wiki/Special:FilePath/Lobophyllia%20flabelliformis.JPG,Lobophyllia flabelliformis,Lobophyllia coral,Vulnerable
http://www.wikidata.org/entity/Q3952450,http://commons.wikimedia.org/wiki/Special:FilePath/ORAcoral1.jpg,Montipora florida,Montipora coral,Vulnerable
http://www.wikidata.org/entity/Q3952472,http://commons.wikimedia.org/wiki/Special:FilePath/Galaxea%20acrhelia.jpg,Galaxea acrhelia,Galaxea coral,Vulnerable
http://www.wikidata.org/entity/Q3952828,http://commons.wikimedia.org/wiki/Special:FilePath/Acropora%20aspera.JPG,Acropora aspera,Staghorn coral,Vulnerable
http://www.wikidata.org/entity/Q3953420,http://commons.wikimedia.org/wiki/Special:FilePath/Montipora%20caliculata.jpg,Montipora caliculata,Montipora coral,Vulnerable
http://www.wikidata.org/entity/Q3953963,http://commons.wikimedia.org/wiki/Special:FilePath/Acropora%20microclados.JPG,Acropora microclados,Staghorn coral,Vulnerable
http://www.wikidata.org/entity/Q3954497,http://commons.wikimedia.org/wiki/Special:FilePath/Turbinaria%20cf.%20stellulata.jpg,Turbinaria stellulata,Turbinaria coral,Vulnerable
http://www.wikidata.org/entity/Q3955590,http://commons.wikimedia.org/wiki/Special:FilePath/Euphyllia%20cristata%2C%20septa.jpg,Euphyllia cristata,Stony coral,Vulnerable
http://www.wikidata.org/entity/Q3955637,http://commons.wikimedia.org/wiki/Special:FilePath/Acropora%20polystoma%2C%20coralitos%202.JPG,Acropora polystoma,Staghorn coral,Vulnerable
http://www.wikidata.org/entity/Q3960489,http://commons.wikimedia.org/wiki/Special:FilePath/Silene%20hicesiae01.jpg,Silene hicesiae,Silene vellutata delle Eolie,Vulnerable
http://www.wikidata.org/entity/Q4021102,http://commons.wikimedia.org/wiki/Special:FilePath/Branchinectalynchi.jpg,Branchinecta lynchi,Vernal Pool Fairy Shrimp,Vulnerable
http://www.wikidata.org/entity/Q4038927,http://commons.wikimedia.org/wiki/Special:FilePath/Formicoxenus%20chamberlini%20casent0103456%20profile%201.jpg,Formicoxenus chamberlini,Ant,Vulnerable
http://www.wikidata.org/entity/Q4044198,http://commons.wikimedia.org/wiki/Special:FilePath/Microberlinia%20Brazzavillensis%20Seeds.jpg,Microberlinia brazzavillensis,Zebrawood,Vulnerable
http://www.wikidata.org/entity/Q4135943,http://commons.wikimedia.org/wiki/Special:FilePath/Quercus%20%C3%97macdonaldii.jpg,Quercus × macdonaldii,"Macdonald Oak, MacDonald oak",Vulnerable
http://www.wikidata.org/entity/Q4247254,http://commons.wikimedia.org/wiki/Special:FilePath/Nepenthes%20distillatoria%202.jpg,Nepenthes distillatoria,Pitcher plant,Vulnerable
http://www.wikidata.org/entity/Q4247992,http://commons.wikimedia.org/wiki/Special:FilePath/Nepenthes%20ephippiata.jpg,Nepenthes ephippiata,Pitcher plant,Vulnerable
http://www.wikidata.org/entity/Q4249078,http://commons.wikimedia.org/wiki/Special:FilePath/Natalina%20wesseliana.jpg,Natalina wesseliana,"Maputaland cannibal snail, Tongaland Cannibal Snail",Vulnerable
http://www.wikidata.org/entity/Q5016962,http://commons.wikimedia.org/wiki/Special:FilePath/Squalus-montalbani-sideview.png,Squalus montalbani,"Philippine Spurdog, Philippines spurdog",Vulnerable
http://www.wikidata.org/entity/Q5017202,http://commons.wikimedia.org/wiki/Special:FilePath/Gymnura%20japonica.jpeg,Gymnura japonica,Japanese Butterfly Ray,Vulnerable
http://www.wikidata.org/entity/Q5018369,http://commons.wikimedia.org/wiki/Special:FilePath/Calamagrostis%20expansa.jpg,Calamagrostis expansa,Maui reedgrass,Vulnerable
http://www.wikidata.org/entity/Q5027798,http://commons.wikimedia.org/wiki/Special:FilePath/Narcine%20lingula.jpg,Narcine lingula,Chinese Numbfish,Vulnerable
http://www.wikidata.org/entity/Q5027950,http://commons.wikimedia.org/wiki/Special:FilePath/Raja%20montagui2.jpg,Narcine maculata,"Darkfinned Numbfish, Darkspotted Electric Ray",Vulnerable
http://www.wikidata.org/entity/Q5030218,http://commons.wikimedia.org/wiki/Special:FilePath/Raja%20maderensis.jpg,Raja maderensis,Madeira Skate,Vulnerable
http://www.wikidata.org/entity/Q5032048,http://commons.wikimedia.org/wiki/Special:FilePath/Heteroscyllium%20colcloughi%20csiro-nfc.jpg,Brachaelurus colcloughi,"Bluegray Carpetshark, Bluegrey carpetshark, Bluegrey Carpetshark, Colclough's Shark",Vulnerable
http://www.wikidata.org/entity/Q5033530,http://commons.wikimedia.org/wiki/Special:FilePath/Aetobatus%20ocellatus.jpg,Aetobatus ocellatus,Ocellated Eagle Ray,Vulnerable
http://www.wikidata.org/entity/Q5034068,http://commons.wikimedia.org/wiki/Special:FilePath/Mobula%20rochebrunei%202.jpg,Mobula rochebrunei,Lesser Guinean Devil Ray,Vulnerable
http://www.wikidata.org/entity/Q5036131,http://commons.wikimedia.org/wiki/Special:FilePath/Starr%20030202-0066%20Capparis%20sandwichiana.jpg,Capparis sandwichiana,"native caper, Native Caper",Vulnerable
http://www.wikidata.org/entity/Q5049604,http://commons.wikimedia.org/wiki/Special:FilePath/%E8%8F%AF%E5%8D%97%E9%8C%90%28%E6%AF%9B%E8%91%89%E6%A0%B2%E6%A0%97%29%20Castanopsis%20concinna%20-%E9%A6%99%E6%B8%AF%E8%A5%BF%E8%B2%A2%E7%8D%85%E5%AD%90%E6%9C%83%E8%87%AA%E7%84%B6%E6%95%99%E8%82%B2%E4%B8%AD%E5%BF%83%20Saikung%2C%20Hong%20Kong-%20%289240262558%29.jpg,Castanopsis concinna,Chinquapin,Vulnerable
http://www.wikidata.org/entity/Q5055718,http://commons.wikimedia.org/wiki/Special:FilePath/Ceanothus%20impressus%201.jpg,Ceanothus impressus,Santa Barbara ceanothus,Vulnerable
http://www.wikidata.org/entity/Q5064779,http://commons.wikimedia.org/wiki/Special:FilePath/3.cerox.echin%20%2814616907378%29.jpg,Ceroxylon echinulatum,Pumbo wax palm,Vulnerable
http://www.wikidata.org/entity/Q5065690,http://commons.wikimedia.org/wiki/Special:FilePath/Gymnoderma%20lineare.jpg,Cetradonia linearis,Rock Gnome Lichen,Vulnerable
http://www.wikidata.org/entity/Q5080617,http://commons.wikimedia.org/wiki/Special:FilePath/Phrynocephalus%20strauchi.jpg,Phrynocephalus strauchi,Strauch's Toad Agama,Vulnerable
http://www.wikidata.org/entity/Q5085111,http://commons.wikimedia.org/wiki/Special:FilePath/Paroedura-androyensis.jpg,Paroedura androyensis,"Grandidier's Madagascar ground gecko, Grandidier's Madagascar Ground Gecko",Vulnerable
http://www.wikidata.org/entity/Q5085949,"http://commons.wikimedia.org/wiki/Special:FilePath/Leiocephalus%20psammodromus%20188835182.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Leiocephalus%20psammodromus%20189402506.jpg",Leiocephalus psammodromus,Curly-tailed lizard,Vulnerable
http://www.wikidata.org/entity/Q5088271,http://commons.wikimedia.org/wiki/Special:FilePath/Phymaturus%20mallimaccii%20macho.jpg,Phymaturus mallimaccii,Thorntail Mountain Lizard,Vulnerable
http://www.wikidata.org/entity/Q5091406,http://commons.wikimedia.org/wiki/Special:FilePath/G.gigante.jpg,Gekko gigante,Gigante Narrow-disked Gecko,Vulnerable
http://www.wikidata.org/entity/Q4787344,http://commons.wikimedia.org/wiki/Special:FilePath/Archontophoenix%20myolensis%20at%20Warril%20Creek%2C%20Myola%2C%20Atherton%20Tableland.jpg,Archontophoenix myolensis,"Myola palm, Myola Palm",Vulnerable
http://www.wikidata.org/entity/Q4788138,http://commons.wikimedia.org/wiki/Special:FilePath/Ardisia%20squamulosa.JPG,Ardisia squamulosa,Marlberry,Vulnerable
http://www.wikidata.org/entity/Q4790024,http://commons.wikimedia.org/wiki/Special:FilePath/Starr%20991130-1186%20Argyroxiphium%20caliginis.jpg,Argyroxiphium caligini,"eke silversword, Eke Silversword",Vulnerable
http://www.wikidata.org/entity/Q5139357,http://commons.wikimedia.org/wiki/Special:FilePath/Cochlearia%20tatrae.jpg,Cochlearia tatrae,Tatra Scurvy-grass,Vulnerable
http://www.wikidata.org/entity/Q5152601,http://commons.wikimedia.org/wiki/Special:FilePath/Commidendron%20rugosum1.jpg,Commidendrum rugosum,Scrubwood,Vulnerable
http://www.wikidata.org/entity/Q5178104,http://commons.wikimedia.org/wiki/Special:FilePath/Couratari%20guianensis%20MHNT.BOT.2010.6.33.jpg,Couratari guianensis,"Fine-leaf wadara, Fine-leaf Wadara",Vulnerable
http://www.wikidata.org/entity/Q5197922,http://commons.wikimedia.org/wiki/Special:FilePath/%E8%97%8D%E8%91%89%E8%98%87%E9%90%B5%20Cycas%20cairnsiana%20-%E6%BE%B3%E6%B4%B2%E5%9C%8B%E5%AE%B6%E6%A4%8D%E7%89%A9%E5%9C%92%20Australian%20National%20Botanic%20Gardens%2C%20Canberra-%20%2811046187955%29.jpg,Cycas cairnsiana,Cycad,Vulnerable
http://www.wikidata.org/entity/Q5197929,http://commons.wikimedia.org/wiki/Special:FilePath/Cycas%20pectinata%20-%20San%20Francisco%20Botanical%20Garden%20-%20DSC00116.JPG,Cycas pectinata,Cycad,Vulnerable
http://www.wikidata.org/entity/Q5212051,http://commons.wikimedia.org/wiki/Special:FilePath/Damasonium%20alisma%2C%20Israel.jpg,Damasonium alisma,Starfruit,Vulnerable
http://www.wikidata.org/entity/Q5221037,http://commons.wikimedia.org/wiki/Special:FilePath/Veronica%20barkeri%2028484962.jpg,Hebe barkeri,"Chatham Island tree hebe, Barker’s koromiko",Vulnerable
http://www.wikidata.org/entity/Q5223515,http://commons.wikimedia.org/wiki/Special:FilePath/Polyergus%20lucidus%20294429302%20%28cropped%29.jpg,Polyergus lucidus,Slave-making ant,Vulnerable
http://www.wikidata.org/entity/Q5227722,http://commons.wikimedia.org/wiki/Special:FilePath/Eusideroxylon%20zwageri.JPG,Eusideroxylon zwageri,"Billian, Borneo Ironwood",Vulnerable
http://www.wikidata.org/entity/Q5233099,http://commons.wikimedia.org/wiki/Special:FilePath/Cola-Acuminata-Heckel.jpg,Garcinia kola,garcinia,Vulnerable
http://www.wikidata.org/entity/Q5235592,http://commons.wikimedia.org/wiki/Special:FilePath/Starr-110502-5402-Melicope%20hawaiensis-habit%20in%20greenhouse-Olinda%20Rare%20Plant%20Nursery-Maui%20%2825068247986%29.jpg,Melicope hawaiensis,mokihana kukae moa,Vulnerable
http://www.wikidata.org/entity/Q5239459,http://commons.wikimedia.org/wiki/Special:FilePath/Morunasaurus%20annularis%2075491002.jpg,Morunasaurus annularis,"Ringed Manticores, Ringed Spinytail Iguana",Vulnerable
http://www.wikidata.org/entity/Q5254169,http://commons.wikimedia.org/wiki/Special:FilePath/MA%20I256807%20Galaxias%20depressiceps.jpg,Galaxias depressiceps,Taieri Flathead Galaxias,Vulnerable
http://www.wikidata.org/entity/Q5256679,http://commons.wikimedia.org/wiki/Special:FilePath/Dendrobium%20atroviolaceum%20Orchi%2013.jpg,Dendrobium atroviolaceum,Black blood-red Dendrobium,Vulnerable
http://www.wikidata.org/entity/Q5256711,http://commons.wikimedia.org/wiki/Special:FilePath/Dendrobium%20sanderae%20Orchi%20077.jpg,Dendrobium sanderae,Mrs. Sander's Dendrobium,Vulnerable
http://www.wikidata.org/entity/Q5262178,"http://commons.wikimedia.org/wiki/Special:FilePath/Vermilion%20snapper.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Rhomboplites%20aurorubens.png",Rhomboplites aurorubens,"Red Snapper, Redfish, Bastard Snapper, Beeliner, Chub Head Snapper, Chub-head Snapper, Golden-red Snapper, Mingo Snapper, Plumhead, Plump Head, Small Red Snapper, Ti-deux Yeux, Vermilion Snapper",Vulnerable
http://www.wikidata.org/entity/Q5273820,http://commons.wikimedia.org/wiki/Special:FilePath/MELLISS%281875%29%20p471%20-%20PLATE%2054%20-%20Dicksonia%20Arborescens.jpg,Dicksonia arborescens,St Helena Tree Fern,Vulnerable
http://www.wikidata.org/entity/Q5279617,http://commons.wikimedia.org/wiki/Special:FilePath/Vue%20du%20bas%20de%20l%27Eben%20diospyros%20classiflora%20au%20Parc%20de%20Mefou%20centre%20CAMEROUN%20%28par%20Housseini%29.jpg,Diospyros crassiflora,Ebony,Vulnerable
http://www.wikidata.org/entity/Q5319279,http://commons.wikimedia.org/wiki/Special:FilePath/Dypsis%20decipiens.jpg,Dypsis decipiens,Manambe Palm,Vulnerable
http://www.wikidata.org/entity/Q5405334,http://commons.wikimedia.org/wiki/Special:FilePath/Lamington%20Blue%20Crayfish.jpg,Euastacus sulcatus,Lamington spiny crayfish,Vulnerable
http://www.wikidata.org/entity/Q5405566,"http://commons.wikimedia.org/wiki/Special:FilePath/Eucalyptus%20cladocalyx%20%281%29.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Eucalyptus%20cladocalyx%20leaves%20and%20bark.jpg",Eucalyptus cladocalyx,sugargum,Vulnerable
http://www.wikidata.org/entity/Q5405575,http://commons.wikimedia.org/wiki/Special:FilePath/Eucalyptus%20dawsonii%20habit.jpg,Eucalyptus dawsonii,slaty gum,Vulnerable
http://www.wikidata.org/entity/Q5454713,http://commons.wikimedia.org/wiki/Special:FilePath/Gaussia%20maya4.jpg,Gaussia maya,Maya palm,Vulnerable
http://www.wikidata.org/entity/Q5409014,http://commons.wikimedia.org/wiki/Special:FilePath/AngolanColobusMonkey%20ColobusAngolensisPalliates.jpg,Colobus angolensis palliatus,"Peter's Angolan Colobus, Peters's Angolan Colobus, Tanzanian Black-and-white Colobus",Vulnerable
http://www.wikidata.org/entity/Q5409636,http://commons.wikimedia.org/wiki/Special:FilePath/Florida%20bonneted%20bat%20%28Eumops%20floridanus%29.jpg,Eumops floridanus,Florida Bonneted Bat,Vulnerable
http://www.wikidata.org/entity/Q5437574,http://commons.wikimedia.org/wiki/Special:FilePath/Alcelaphus%20buselaphus.png,Alcelaphus buselaphus major,Western Hartebeest,Vulnerable
http://www.wikidata.org/entity/Q5455779,http://commons.wikimedia.org/wiki/Special:FilePath/Haplochromis%20argens%20male%20holotype%2C%20RMNH.PISC.83588%29%20-%20ZooKeys-256-001-g002.jpeg,Haplochromis argens,Lake Victoria cichlid,Vulnerable
http://www.wikidata.org/entity/Q5456138,http://commons.wikimedia.org/wiki/Special:FilePath/Homalanthus%20polyandrus%201823417.jpg,Homalanthus polyandrus,Kermadec Poplar,Vulnerable
http://www.wikidata.org/entity/Q5456383,http://commons.wikimedia.org/wiki/Special:FilePath/Howea-belmoreana.jpg,Howea belmoreana,"Kentia Palm, Curly palm, Curly Palm, Sentry Palm",Vulnerable
http://www.wikidata.org/entity/Q4997626,http://commons.wikimedia.org/wiki/Special:FilePath/Bungarus%20slowinskii%2001.jpg,Bungarus slowinskii,Red River Krait,Vulnerable
http://www.wikidata.org/entity/Q5457033,http://commons.wikimedia.org/wiki/Special:FilePath/Flore%20m%C3%A9dicale%20des%20Antilles%2C%20ou%2C%20Trait%C3%A9%20des%20plantes%20usuelles%20%288260726721%29.jpg,Juglans jamaicensis,"Walnut, West Indian walnut, West Indian Walnut",Vulnerable
http://www.wikidata.org/entity/Q5457119,http://commons.wikimedia.org/wiki/Special:FilePath/Kauai%20Elepaio%20%284-29-2018%29%20Pihea%20Trail%2C%20Kokee%20State%20Park%2C%20Kauai%20co%2C%20Hawaii%20-04%20%2841789052752%29.jpg,Chasiempis sclateri,"Kaua`i `elepaio, Kaua`i `Elepaio, Kauai Elepaio",Vulnerable
http://www.wikidata.org/entity/Q5457406,http://commons.wikimedia.org/wiki/Special:FilePath/Kopsia%20singapurensis%20Ridl.%20%28AM%20AK355612-1%29.jpg,Kopsia singapurensis,White kopsia,Vulnerable
http://www.wikidata.org/entity/Q5457979,http://commons.wikimedia.org/wiki/Special:FilePath/Lithops%20werneri%20GotBot%202015.JPG,Lithops werneri,Stone plant,Vulnerable
http://www.wikidata.org/entity/Q5458293,http://commons.wikimedia.org/wiki/Special:FilePath/Macrozamiasecunda5969.JPG,Macrozamia secunda,Cycad,Vulnerable
http://www.wikidata.org/entity/Q5458405,http://commons.wikimedia.org/wiki/Special:FilePath/Maingaya%20malayana%20at%20Kepong%20Botanical%20Garden%2020230625%20111617.jpg,Maingaya malayana,Witch hazel,Vulnerable
http://www.wikidata.org/entity/Q5458544,http://commons.wikimedia.org/wiki/Special:FilePath/Mangifera%20pajang%20%2813944381088%29.jpg,Mangifera pajang,Bambangan,Vulnerable
http://www.wikidata.org/entity/Q5458662,http://commons.wikimedia.org/wiki/Special:FilePath/Marlierea%20sintenisii.jpg,Marlierea sintenisii,beruquillo,Vulnerable
http://www.wikidata.org/entity/Q5458861,http://commons.wikimedia.org/wiki/Special:FilePath/MELLISS%281875%29%20p391%20-%20PLATE%2040%20-%20Melanodendron%20Integrifolium.jpg,Melanodendron integrifolium,"Black cabbage tree, Black Cabbage Tree",Vulnerable
http://www.wikidata.org/entity/Q5459044,http://commons.wikimedia.org/wiki/Special:FilePath/Merytasinclairiitrees.jpg,Meryta sinclairii,Puka,Vulnerable
http://www.wikidata.org/entity/Q5459472,http://commons.wikimedia.org/wiki/Special:FilePath/Mimetes%20chrysanthus01.jpg,Mimetes chrysanthus,"Golden pagoda, Golden Pagoda",Vulnerable
http://www.wikidata.org/entity/Q5459476,http://commons.wikimedia.org/wiki/Special:FilePath/Mimetes%20hirtus%202.jpg,Mimetes hirtus,Marsh pagoda,Vulnerable
http://www.wikidata.org/entity/Q5461241,http://commons.wikimedia.org/wiki/Special:FilePath/Palaquium%20luzoniense65.jpg,Palaquium luzoniense,Red Nato,Vulnerable
http://www.wikidata.org/entity/Q5461839,http://commons.wikimedia.org/wiki/Special:FilePath/Phascogale%20pirata.jpg,Phascogale pirata,"Brush-tailed Phascogale, Northern Brush-tailed Marsupial Mouse, Northern brush-tailed phascogale, Northern Brush-tailed Phascogale",Vulnerable
http://www.wikidata.org/entity/Q5461854,http://commons.wikimedia.org/wiki/Special:FilePath/Pheidole%20inquilina%20casent0103144%20profile%201.jpg,Pheidole inquilina,Ant,Vulnerable
http://www.wikidata.org/entity/Q5461852,http://commons.wikimedia.org/wiki/Special:FilePath/Pheidole%20elecebra%20casent0103151%20profile%201.jpg,Pheidole elecebra,Ant,Vulnerable
http://www.wikidata.org/entity/Q5462032,http://commons.wikimedia.org/wiki/Special:FilePath/Illustrations%20of%20medical%20botany%20%28Plate%20XXII%29%20BHL5878508.jpg,Picrasma excelsa,bitterwood,Vulnerable
http://www.wikidata.org/entity/Q5462208,http://commons.wikimedia.org/wiki/Special:FilePath/Pittosporum%20dallii%20%2821380151092%29.jpg,Pittosporum dallii,Dalls Pittosporum,Vulnerable
http://www.wikidata.org/entity/Q5462250,http://commons.wikimedia.org/wiki/Special:FilePath/Placostylus%20ambagiosus%20%28MNHN-IM-2000-28169%29.jpeg,Placostylus ambagiosus,"Flax snail, Flax Snail, New Zealand Flax Snail",Vulnerable
http://www.wikidata.org/entity/Q5462261,http://commons.wikimedia.org/wiki/Special:FilePath/Placostylus%20hongii%20%28MNHN-IM-2000-28168%29%20001.jpeg,Placostylus hongii,"Flax snail, New Zealand Flax Snail, Pupuharakeke Or Flax Snail",Vulnerable
http://www.wikidata.org/entity/Q5462466,http://commons.wikimedia.org/wiki/Special:FilePath/Podocarpus%20saligna-follaje-1.JPG,Podocarpus salignus,"Willow-leaf Podocarp, Willowleaf",Vulnerable
http://www.wikidata.org/entity/Q5460416,http://commons.wikimedia.org/wiki/Special:FilePath/N.ramispina2.jpg,Nepenthes ramispina,Pitcher plant,Vulnerable
http://www.wikidata.org/entity/Q5460467,http://commons.wikimedia.org/wiki/Special:FilePath/Starr%20040318-0033%20Nesoluma%20polynesicum.jpg,Nesoluma polynesicum,"Island Nesoluma, keahi",Vulnerable
http://www.wikidata.org/entity/Q5460533,http://commons.wikimedia.org/wiki/Special:FilePath/Erinna%20newcombi%20color.png,Erinna newcombi,"Newcomb's Bugle, Newcomb's snail, Newcomb's Snail",Vulnerable
http://www.wikidata.org/entity/Q5460541,http://commons.wikimedia.org/wiki/Special:FilePath/Nicobar%20Long-tailed%20or%20Crab-eating%20Macaque%20%28Macaca%20fascicularis%20umbrosa%29.jpg,Macaca fascicularis umbrosa,"Nicobar Cynomolgus Monkey, Nicobar Crabeating Macaque, Nicobar Long tailed Macaque",Vulnerable
http://www.wikidata.org/entity/Q5462871,http://commons.wikimedia.org/wiki/Special:FilePath/Pritchardia%20lowreyana%20%285643738227%29.jpg,Pritchardia lowreyana,"Lowrey's loulu, Molokaʻi pritchardia, Molokai pritchardia",Vulnerable
